id,label
533,69
534,69
535,69
536,69
537,18
538,18
539,18
540,18
541,18
542,18
543,18
544,18
545,18
546,18
547,18
548,18
549,18
550,18
551,18
552,18
553,18
554,18
555,18
556,18
557,18
558,18
559,18
560,18
561,18
562,18
563,18
564,18
565,18
566,18
567,18
568,18
569,18
570,18
571,18
572,0
573,0
574,0
575,0
576,0
577,0
578,0
579,0
580,0
581,0
582,0
583,0
584,0
585,0
586,0
587,0
588,0
589,0
590,0
591,0
592,0
593,0
594,0
595,0
596,0
597,0
598,0
599,0
600,0
601,0
602,0
603,0
604,0
605,0
606,0
607,0
608,0
609,0
610,0
611,0
612,0
613,0
614,0
615,0
616,0
617,0
618,0
619,0
620,0
621,0
622,0
623,0
624,0
625,0
626,0
627,0
628,0
629,0
630,0
631,0
632,6
633,6
634,35
635,6
636,6
637,6
638,6
639,6
640,6
641,6
642,6
643,47
644,47
645,47
646,47
647,46
648,46
649,46
650,46
651,34
652,43
653,42
654,42
655,42
656,42
657,42
658,42
659,42
660,21
661,42
662,42
663,42
664,36
665,36
666,8
667,8
668,8
669,8
670,8
671,8
672,8
673,8
674,56
675,56
676,56
677,56
678,56
679,56
680,56
681,56
682,56
683,56
684,56
685,56
686,56
687,56
688,56
689,56
690,56
691,56
692,56
693,56
694,56
695,56
696,56
697,56
698,56
699,56
700,56
701,56
702,56
703,56
704,56
705,56
706,56
707,56
708,56
709,56
710,56
711,56
712,0
713,0
714,0
715,0
716,0
717,0
718,0
719,0
720,0
721,0
722,0
723,0
724,0
725,0
726,0
727,0
728,0
729,0
730,0
731,0
732,0
733,0
734,0
735,0
736,0
737,0
738,0
739,0
740,0
741,0
742,0
743,0
744,0
745,0
746,0
747,0
748,0
749,0
750,0
751,0
752,0
753,0
754,0
755,0
756,0
757,0
758,0
759,0
760,0
761,0
762,0
763,0
764,0
765,0
766,0
767,0
768,0
769,0
770,0
771,46
772,46
773,23
774,23
775,23
776,23
777,23
778,23
779,23
780,23
781,23
782,23
783,23
784,23
785,23
786,23
787,37
788,37
789,37
790,37
791,37
792,37
793,37
794,37
795,56
796,56
797,56
798,56
799,56
800,56
801,56
802,58
803,58
804,58
805,58
806,58
807,58
808,8
809,8
810,8
811,8
812,56
813,56
814,56
815,56
816,56
817,56
818,56
819,56
820,56
821,56
822,56
823,56
824,37
825,37
826,37
827,37
828,37
829,47
830,47
831,47
832,43
833,43
834,43
835,43
836,57
837,57
838,57
839,57
840,57
841,57
842,57
843,57
844,57
845,8
846,8
847,8
848,8
849,46
850,46
851,46
852,46
853,46
854,35
855,25
856,25
857,25
858,25
859,36
860,36
861,69
862,69
863,69
864,69
865,69
866,69
867,69
868,69
869,69
870,8
871,66
872,66
873,66
874,66
875,66
876,66
877,66
878,66
879,20
880,20
881,20
882,3
883,3
884,18
885,18
886,18
887,18
888,18
889,18
890,18
891,18
892,18
893,18
894,18
895,18
896,18
897,18
898,58
899,58
900,58
901,58
902,58
903,58
904,58
905,58
906,58
907,58
908,58
909,8
910,8
911,8
912,8
913,8
914,44
915,44
916,44
917,44
918,44
919,44
920,44
921,44
922,44
923,44
924,44
925,44
926,44
927,44
928,44
929,44
930,0
931,0
932,0
933,0
934,0
935,58
936,58
937,58
938,58
939,58
940,58
941,58
942,58
943,58
944,8
945,8
946,8
947,8
948,8
949,8
950,23
951,23
952,23
953,23
954,23
955,8
956,8
957,8
958,8
959,8
960,8
961,9
962,9
963,9
964,9
965,9
966,9
967,9
968,9
969,9
970,46
971,46
972,46
973,46
974,22
975,22
976,22
977,22
978,27
979,27
980,27
981,27
982,27
983,27
984,27
985,56
986,56
987,56
988,56
989,56
990,56
991,56
992,58
993,58
994,58
995,58
996,58
997,58
998,58
999,6
1000,6
1001,6
1002,6
1003,6
1004,6
1005,6
1006,6
1007,6
1008,6
1009,46
1010,46
1011,46
1012,46
1013,22
1014,22
1015,22
1016,22
1017,36
1018,36
1019,36
1020,36
1021,36
1022,47
1023,47
1024,47
1025,47
1026,47
1027,47
1028,47
1029,47
1030,47
1031,47
1032,0
1033,0
1034,6
1035,6
1036,8
1037,8
1038,8
1039,8
1040,8
1041,66
1042,66
1043,66
1044,66
1045,66
1046,45
1047,45
1048,45
1049,45
1050,45
1051,45
1052,45
1053,45
1054,25
1055,25
1056,25
1057,25
1058,25
1059,25
1060,45
1061,45
1062,45
1063,45
1064,45
1065,45
1066,45
1067,27
1068,27
1069,27
1070,27
1071,27
1072,27
1073,27
1074,27
1075,27
1076,27
1077,39
1078,39
1079,39
1080,39
1081,39
1082,39
1083,39
1084,39
1085,39
1086,39
1087,39
1088,39
1089,39
1090,39
1091,39
1092,39
1093,39
1094,0
1095,0
1096,0
1097,0
1098,0
1099,0
1100,0
1101,0
1102,0
1103,0
1104,0
1105,0
1106,0
1107,0
1108,0
1109,0
1110,0
1111,0
1112,0
1113,45
1114,45
1115,23
1116,20
1117,20
1118,20
1119,20
1120,45
1121,45
1122,45
1123,20
1124,20
1125,20
1126,20
1127,20
1128,20
1129,20
1130,20
1131,20
1132,20
1133,20
1134,20
1135,20
1136,20
1137,9
1138,9
1139,9
1140,9
1141,9
1142,9
1143,9
1144,9
1145,9
1146,9
1147,9
1148,9
1149,9
1150,58
1151,58
1152,58
1153,58
1154,58
1155,58
1156,58
1157,58
1158,58
1159,58
1160,58
1161,58
1162,0
1163,0
1164,0
1165,37
1166,37
1167,37
1168,37
1169,37
1170,37
1171,37
1172,58
1173,58
1174,58
1175,58
1176,37
1177,37
1178,37
1179,37
1180,37
1181,37
1182,69
1183,69
1184,69
1185,69
1186,69
1187,69
1188,46
1189,46
1190,46
1191,46
1192,46
1193,46
1194,46
1195,46
1196,46
1197,3
1198,3
1199,3
1200,3
1201,3
1202,3
1203,3
1204,3
1205,3
1206,3
1207,3
1208,58
1209,58
1210,58
1211,58
1212,58
1213,56
1214,56
1215,56
1216,56
1217,56
1218,56
1219,56
1220,56
1221,56
1222,56
1223,56
1224,56
1225,56
1226,56
1227,56
1228,56
1229,56
1230,49
1231,49
1232,49
1233,49
1234,49
1235,49
1236,49
1237,49
1238,49
1239,49
1240,49
1241,49
1242,49
1243,37
1244,40
1245,40
1246,40
1247,40
1248,40
1249,40
1250,40
1251,40
1252,40
1253,40
1254,40
1255,40
1256,40
1257,40
1258,40
1259,69
1260,69
1261,69
1262,69
1263,69
1264,69
1265,69
1266,69
1267,69
1268,69
1269,39
1270,39
1271,39
1272,39
1273,39
1274,39
1275,39
1276,39
1277,39
1278,39
1279,58
1280,58
1281,58
1282,58
1283,58
1284,58
1285,58
1286,58
1287,58
1288,36
1289,36
1290,36
1291,36
1292,36
1293,43
1294,43
1295,43
1296,43
1297,43
1298,43
1299,43
1300,43
1301,43
1302,43
1303,43
1304,43
1305,43
1306,43
1307,25
1308,25
1309,25
1310,25
1311,25
1312,25
1313,55
1314,55
1315,55
1316,55
1317,55
1318,55
1319,55
1320,55
1321,55
1322,55
1323,39
1324,39
1325,39
1326,39
1327,39
1328,39
1329,39
1330,39
1331,39
1332,15
1333,15
1334,15
1335,15
1336,15
1337,15
1338,15
1339,15
1340,15
1341,15
1342,15
1343,15
1344,15
1345,58
1346,58
1347,58
1348,58
1349,58
1350,58
1351,58
1352,58
1353,35
1354,35
1355,35
1356,35
1357,6
1358,6
1359,6
1360,36
1361,37
1362,37
1363,46
1364,46
1365,46
1366,46
1367,46
1368,46
1369,22
1370,22
1371,22
1372,54
1373,54
1374,54
1375,54
1376,54
1377,54
1378,54
1379,54
1380,54
1381,54
1382,54
1383,54
1384,54
1385,54
1386,55
1387,55
1388,55
1389,55
1390,55
1391,55
1392,6
1393,6
1394,6
1395,6
1396,6
1397,6
1398,6
1399,6
1400,6
1401,43
1402,43
1403,43
1404,43
1405,43
1406,43
1407,43
1408,43
1409,58
1410,58
1411,58
1412,58
1413,58
1414,58
1415,58
1416,58
1417,8
1418,8
1419,8
1420,8
1421,8
1422,8
1423,8
1424,8
1425,8
1426,8
1427,8
1428,37
1429,37
1430,37
1431,56
1432,56
1433,56
1434,56
1435,56
1436,56
1437,56
1438,56
1439,56
1440,56
1441,56
1442,56
1443,56
1444,56
1445,56
1446,56
1447,56
1448,56
1449,56
1450,56
1451,56
1452,0
1453,0
1454,0
1455,0
1456,0
1457,6
1458,6
1459,6
1460,6
1461,6
1462,6
1463,6
1464,6
1465,6
1466,6
1467,6
1468,69
1469,69
1470,69
1471,69
1472,69
1473,69
1474,69
1475,69
1476,8
1477,8
1478,8
1479,36
1480,36
1481,22
1482,22
1483,22
1484,58
1485,58
1486,58
1487,36
1488,36
1489,36
1490,36
1491,36
1492,37
1493,37
1494,37
1495,37
1496,37
1497,37
1498,37
1499,37
1500,37
1501,69
1502,69
1503,69
1504,69
1505,69
1506,69
1507,58
1508,58
1509,58
1510,58
1511,58
1512,58
1513,58
1514,58
1515,58
1516,36
1517,36
1518,36
1519,36
1520,22
1521,22
1522,22
1523,22
1524,22
1525,22
1526,22
1527,22
1528,22
1529,22
1530,22
1531,55
1532,55
1533,55
1534,55
1535,55
1536,55
1537,55
1538,55
1539,55
1540,55
1541,12
1542,12
1543,12
1544,12
1545,12
1546,12
1547,12
1548,12
1549,12
1550,12
1551,12
1552,12
1553,44
1554,44
1555,44
1556,44
1557,44
1558,36
1559,36
1560,36
1561,36
1562,36
1563,36
1564,36
1565,36
1566,36
1567,46
1568,46
1569,46
1570,46
1571,46
1572,46
1573,46
1574,22
1575,22
1576,22
1577,33
1578,33
1579,33
1580,33
1581,33
1582,33
1583,33
1584,33
1585,59
1586,59
1587,59
1588,59
1589,59
1590,59
1591,37
1592,37
1593,37
1594,37
1595,37
1596,37
1597,37
1598,37
1599,37
1600,55
1601,55
1602,55
1603,55
1604,55
1605,55
1606,55
1607,55
1608,55
1609,55
1610,55
1611,55
1612,39
1613,39
1614,39
1615,39
1616,39
1617,39
1618,39
1619,39
1620,39
1621,39
1622,39
1623,39
1624,39
1625,39
1626,39
1627,39
1628,39
1629,39
1630,39
1631,39
1632,39
1633,0
1634,0
1635,0
1636,0
1637,0
1638,0
1639,0
1640,0
1641,0
1642,0
1643,0
1644,0
1645,0
1646,0
1647,0
1648,0
1649,0
1650,0
1651,0
1652,0
1653,0
1654,0
1655,0
1656,0
1657,0
1658,0
1659,0
1660,0
1661,0
1662,0
1663,0
1664,0
1665,0
1666,0
1667,0
1668,0
1669,0
1670,0
1671,0
1672,0
1673,0
1674,0
1675,0
1676,0
1677,0
1678,0
1679,0
1680,0
1681,0
1682,0
1683,0
1684,0
1685,0
1686,0
1687,0
1688,0
1689,0
1690,0
1691,35
1692,35
1693,35
1694,35
1695,35
1696,35
1697,35
1698,35
1699,35
1700,35
1701,35
1702,35
1703,40
1704,40
1705,40
1706,40
1707,40
1708,40
1709,40
1710,40
1711,40
1712,67
1713,67
1714,67
1715,67
1716,67
1717,67
1718,67
1719,67
1720,67
1721,61
1722,61
1723,61
1724,61
1725,61
1726,61
1727,61
1728,22
1729,22
1730,22
1731,22
1732,22
1733,22
1734,22
1735,22
1736,22
1737,22
1738,66
1739,20
1740,20
1741,20
1742,20
1743,20
1744,20
1745,40
1746,40
1747,40
1748,39
1749,39
1750,39
1751,39
1752,39
1753,39
1754,39
1755,40
1756,40
1757,40
1758,39
1759,39
1760,39
1761,39
1762,39
1763,39
1764,8
1765,8
1766,8
1767,36
1768,36
1769,36
1770,44
1771,44
1772,44
1773,44
1774,44
1775,44
1776,44
1777,44
1778,25
1779,31
1780,31
1781,31
1782,31
1783,31
1784,31
1785,31
1786,31
1787,31
1788,31
1789,31
1790,34
1791,34
1792,34
1793,43
1794,43
1795,43
1796,43
1797,43
1798,43
1799,43
1800,43
1801,43
1802,0
1803,0
1804,0
1805,0
1806,8
1807,8
1808,8
1809,8
1810,8
1811,8
1812,8
1813,8
1814,8
1815,8
1816,8
1817,33
1818,33
1819,33
1820,33
1821,33
1822,33
1823,33
1824,33
1825,8
1826,8
1827,8
1828,8
1829,8
1830,8
1831,44
1832,44
1833,44
1834,44
1835,44
1836,44
1837,44
1838,44
1839,44
1840,44
1841,44
1842,12
1843,12
1844,12
1845,12
1846,12
1847,12
1848,12
1849,12
1850,12
1851,12
1852,44
1853,44
1854,44
1855,44
1856,44
1857,44
1858,44
1859,44
1860,44
1861,44
1862,44
1863,44
1864,25
1865,25
1866,8
1867,8
1868,36
1869,36
1870,42
1871,42
1872,42
1873,42
1874,42
1875,42
1876,42
1877,42
1878,42
1879,42
1880,42
1881,42
1882,42
1883,9
1884,9
1885,9
1886,9
1887,9
1888,9
1889,9
1890,9
1891,9
1892,8
1893,56
1894,56
1895,56
1896,56
1897,56
1898,56
1899,56
1900,56
1901,56
1902,58
1903,58
1904,58
1905,33
1906,33
1907,33
1908,33
1909,33
1910,33
1911,33
1912,55
1913,55
1914,55
1915,55
1916,37
1917,37
1918,37
1919,37
1920,37
1921,33
1922,33
1923,33
1924,33
1925,33
1926,33
1927,33
1928,33
1929,33
1930,68
1931,68
1932,68
1933,68
1934,68
1935,68
1936,68
1937,68
1938,64
1939,64
1940,64
1941,64
1942,64
1943,64
1944,64
1945,64
1946,69
1947,69
1948,69
1949,69
1950,69
1951,69
1952,69
1953,36
1954,36
1955,36
1956,36
1957,36
1958,36
1959,47
1960,47
1961,47
1962,47
1963,47
1964,47
1965,47
1966,47
1967,47
1968,47
1969,46
1970,58
1971,58
1972,58
1973,58
1974,58
1975,58
1976,58
1977,58
1978,58
1979,58
1980,58
1981,64
1982,64
1983,64
1984,64
1985,64
1986,37
1987,37
1988,37
1989,37
1990,37
1991,34
1992,34
1993,34
1994,34
1995,34
1996,34
1997,34
1998,34
1999,34
2000,56
2001,56
2002,56
2003,56
2004,56
2005,56
2006,56
2007,56
2008,56
2009,56
2010,56
2011,6
2012,6
2013,6
2014,6
2015,6
2016,6
2017,6
2018,6
2019,6
2020,6
2021,6
2022,6
2023,45
2024,45
2025,45
2026,45
2027,45
2028,45
2029,45
2030,45
2031,8
2032,8
2033,8
2034,8
2035,8
2036,8
2037,8
2038,36
2039,46
2040,46
2041,46
2042,46
2043,46
2044,46
2045,46
2046,46
2047,46
2048,46
2049,46
2050,46
2051,46
2052,46
2053,46
2054,46
2055,46
2056,0
2057,0
2058,34
2059,36
2060,23
2061,31
2062,31
2063,31
2064,31
2065,31
2066,31
2067,31
2068,31
2069,31
2070,31
2071,33
2072,33
2073,33
2074,33
2075,33
2076,33
2077,33
2078,33
2079,33
2080,33
2081,33
2082,33
2083,33
2084,6
2085,6
2086,6
2087,6
2088,6
2089,6
2090,6
2091,6
2092,6
2093,6
2094,6
2095,6
2096,6
2097,6
2098,6
2099,6
2100,6
2101,6
2102,43
2103,43
2104,43
2105,43
2106,43
2107,43
2108,33
2109,33
2110,58
2111,58
2112,58
2113,58
2114,58
2115,58
2116,58
2117,36
2118,36
2119,36
2120,36
2121,36
2122,36
2123,36
2124,36
2125,36
2126,46
2127,46
2128,46
2129,46
2130,46
2131,46
2132,44
2133,44
2134,44
2135,44
2136,44
2137,44
2138,31
2139,6
2140,6
2141,6
2142,6
2143,47
2144,47
2145,47
2146,47
2147,47
2148,47
2149,47
2150,47
2151,47
2152,34
2153,34
2154,34
2155,34
2156,34
2157,67
2158,67
2159,67
2160,67
2161,67
2162,67
2163,37
2164,37
2165,37
2166,37
2167,37
2168,37
2169,37
2170,36
2171,42
2172,42
2173,42
2174,42
2175,22
2176,22
2177,42
2178,58
2179,42
2180,42
2181,42
2182,42
2183,42
2184,42
2185,42
2186,42
2187,42
2188,42
2189,42
2190,42
2191,42
2192,42
2193,42
2194,69
2195,69
2196,0
2197,0
2198,0
2199,0
2200,0
2201,0
2202,0
2203,0
2204,0
2205,0
2206,0
2207,0
2208,0
2209,0
2210,0
2211,0
2212,0
2213,0
2214,0
2215,0
2216,0
2217,0
2218,0
2219,0
2220,0
2221,0
2222,0
2223,0
2224,0
2225,0
2226,0
2227,0
2228,0
2229,0
2230,0
2231,0
2232,0
2233,0
2234,0
2235,0
2236,0
2237,0
2238,0
2239,0
2240,0
2241,0
2242,0
2243,0
2244,0
2245,0
2246,0
2247,36
2248,36
2249,36
2250,36
2251,35
2252,35
2253,36
2254,31
2255,36
2256,36
2257,41
2258,36
2259,36
2260,33
2261,33
2262,33
2263,33
2264,33
2265,23
2266,23
2267,23
2268,8
2269,8
2270,8
2271,8
2272,8
2273,8
2274,44
2275,44
2276,44
2277,44
2278,44
2279,44
2280,44
2281,44
2282,44
2283,3
2284,3
2285,3
2286,3
2287,9
2288,9
2289,9
2290,9
2291,9
2292,9
2293,9
2294,56
2295,56
2296,56
2297,56
2298,56
2299,69
2300,69
2301,69
2302,8
2303,8
2304,8
2305,8
2306,8
2307,8
2308,66
2309,66
2310,66
2311,33
2312,33
2313,33
2314,33
2315,33
2316,33
2317,33
2318,33
2319,33
2320,33
2321,33
2322,28
2323,27
2324,27
2325,27
2326,27
2327,27
2328,27
2329,27
2330,27
2331,27
2332,27
2333,27
2334,27
2335,27
2336,27
2337,35
2338,35
2339,35
2340,35
2341,35
2342,35
2343,35
2344,35
2345,35
2346,35
2347,35
2348,35
2349,25
2350,25
2351,25
2352,25
2353,25
2354,9
2355,69
2356,69
2357,69
2358,69
2359,69
2360,69
2361,69
2362,8
2363,36
2364,36
2365,36
2366,36
2367,36
2368,36
2369,58
2370,58
2371,58
2372,58
2373,58
2374,58
2375,58
2376,58
2377,58
2378,58
2379,58
2380,58
2381,31
2382,31
2383,31
2384,31
2385,31
2386,31
2387,31
2388,31
2389,31
2390,31
2391,31
2392,31
2393,58
2394,58
2395,58
2396,58
2397,58
2398,58
2399,58
2400,58
2401,58
2402,58
2403,36
2404,36
2405,36
2406,36
2407,36
2408,36
2409,47
2410,47
2411,47
2412,47
2413,47
2414,47
2415,47
2416,47
2417,47
2418,47
2419,47
2420,47
2421,47
2422,47
2423,47
2424,46
2425,46
2426,46
2427,46
2428,46
2429,46
2430,58
2431,58
2432,58
2433,58
2434,58
2435,58
2436,58
2437,58
2438,58
2439,58
2440,58
2441,64
2442,64
2443,64
2444,64
2445,64
2446,37
2447,37
2448,56
2449,56
2450,56
2451,56
2452,56
2453,56
2454,56
2455,56
2456,56
2457,33
2458,33
2459,33
2460,33
2461,33
2462,33
2463,55
2464,55
2465,55
2466,55
2467,64
2468,37
2469,37
2470,37
2471,37
2472,69
2473,69
2474,69
2475,69
2476,69
2477,69
2478,69
2479,8
2480,36
2481,36
2482,36
2483,46
2484,46
2485,46
2486,46
2487,46
2488,46
2489,46
2490,46
2491,46
2492,8
2493,8
2494,8
2495,8
2496,19
2497,19
2498,19
2499,32
2500,32
2501,32
2502,32
2503,39
2504,39
2505,31
2506,31
2507,31
2508,31
2509,31
2510,69
2511,69
2512,69
2513,69
2514,69
2515,69
2516,69
2517,69
2518,69
2519,69
2520,69
2521,0
2522,20
2523,20
2524,36
2525,36
2526,36
2527,36
2528,36
2529,36
2530,36
2531,36
2532,36
2533,36
2534,36
2535,36
2536,36
2537,33
2538,33
2539,33
2540,33
2541,33
2542,33
2543,33
2544,33
2545,33
2546,33
2547,33
2548,33
2549,33
2550,6
2551,6
2552,6
2553,6
2554,6
2555,6
2556,6
2557,6
2558,6
2559,6
2560,6
2561,6
2562,6
2563,6
2564,6
2565,6
2566,6
2567,6
2568,6
2569,33
2570,33
2571,33
2572,33
2573,33
2574,33
2575,33
2576,58
2577,58
2578,58
2579,58
2580,58
2581,58
2582,58
2583,58
2584,36
2585,36
2586,36
2587,36
2588,36
2589,46
2590,46
2591,46
2592,46
2593,46
2594,46
2595,46
2596,46
2597,46
2598,46
2599,35
2600,35
2601,35
2602,35
2603,35
2604,35
2605,35
2606,35
2607,68
2608,68
2609,68
2610,64
2611,64
2612,64
2613,64
2614,64
2615,45
2616,45
2617,45
2618,45
2619,45
2620,45
2621,45
2622,45
2623,6
2624,6
2625,6
2626,6
2627,6
2628,6
2629,6
2630,6
2631,6
2632,6
2633,6
2634,46
2635,46
2636,46
2637,46
2638,46
2639,46
2640,36
2641,36
2642,36
2643,36
2644,36
2645,8
2646,8
2647,39
2648,58
2649,58
2650,58
2651,58
2652,58
2653,58
2654,58
2655,58
2656,58
2657,58
2658,58
2659,39
2660,39
2661,39
2662,39
2663,39
2664,39
2665,39
2666,39
2667,39
2668,39
2669,39
2670,39
2671,39
2672,39
2673,39
2674,39
2675,39
2676,39
2677,39
2678,0
2679,0
2680,0
2681,0
2682,0
2683,0
2684,0
2685,0
2686,0
2687,0
2688,0
2689,0
2690,0
2691,0
2692,0
2693,0
2694,0
2695,0
2696,0
2697,0
2698,0
2699,0
2700,0
2701,0
2702,0
2703,0
2704,0
2705,0
2706,0
2707,0
2708,0
2709,0
2710,0
2711,0
2712,0
2713,0
2714,0
2715,0
2716,0
2717,0
2718,0
2719,0
2720,0
2721,0
2722,0
2723,0
2724,0
2725,0
2726,0
2727,0
2728,0
2729,0
2730,0
2731,0
2732,0
2733,0
2734,0
2735,0
2736,0
2737,0
2738,0
2739,0
2740,0
2741,0
2742,0
2743,0
2744,0
2745,0
2746,0
2747,0
2748,0
2749,0
2750,0
2751,0
2752,0
2753,0
2754,0
2755,0
2756,0
2757,0
2758,0
2759,0
2760,0
2761,0
2762,0
2763,55
2764,55
2765,55
2766,55
2767,55
2768,55
2769,55
2770,55
2771,55
2772,31
2773,31
2774,31
2775,31
2776,31
2777,31
2778,31
2779,31
2780,21
2781,21
2782,21
2783,21
2784,21
2785,21
2786,21
2787,21
2788,21
2789,8
2790,8
2791,8
2792,8
2793,8
2794,8
2795,44
2796,44
2797,44
2798,44
2799,44
2800,69
2801,69
2802,69
2803,69
2804,69
2805,69
2806,69
2807,69
2808,69
2809,54
2810,43
2811,54
2812,54
2813,54
2814,54
2815,54
2816,54
2817,54
2818,54
2819,54
2820,54
2821,54
2822,54
2823,54
2824,31
2825,31
2826,31
2827,31
2828,31
2829,31
2830,31
2831,31
2832,31
2833,31
2834,31
2835,31
2836,31
2837,31
2838,31
2839,31
2840,31
2841,31
2842,31
2843,31
2844,44
2845,44
2846,44
2847,44
2848,44
2849,44
2850,44
2851,44
2852,44
2853,44
2854,44
2855,44
2856,44
2857,44
2858,44
2859,44
2860,6
2861,6
2862,6
2863,6
2864,6
2865,46
2866,46
2867,46
2868,46
2869,46
2870,22
2871,22
2872,22
2873,22
2874,22
2875,57
2876,57
2877,57
2878,57
2879,57
2880,57
2881,57
2882,57
2883,57
2884,57
2885,57
2886,57
2887,57
2888,3
2889,3
2890,3
2891,3
2892,3
2893,3
2894,55
2895,55
2896,55
2897,55
2898,55
2899,54
2900,54
2901,54
2902,54
2903,54
2904,54
2905,54
2906,8
2907,8
2908,8
2909,8
2910,46
2911,46
2912,46
2913,46
2914,22
2915,22
2916,22
2917,46
2918,33
2919,33
2920,33
2921,33
2922,33
2923,33
2924,33
2925,33
2926,33
2927,33
2928,33
2929,40
2930,40
2931,40
2932,40
2933,40
2934,40
2935,40
2936,40
2937,21
2938,21
2939,21
2940,21
2941,21
2942,21
2943,21
2944,21
2945,21
2946,21
2947,21
2948,21
2949,21
2950,21
2951,27
2952,27
2953,27
2954,27
2955,27
2956,27
2957,27
2958,27
2959,27
2960,27
2961,27
2962,27
2963,27
2964,27
2965,27
2966,69
2967,69
2968,69
2969,69
2970,69
2971,69
2972,69
2973,69
2974,69
2975,0
2976,0
2977,0
2978,6
2979,6
2980,6
2981,6
2982,6
2983,6
2984,6
2985,46
2986,46
2987,46
2988,46
2989,46
2990,46
2991,46
2992,46
2993,46
2994,22
2995,22
2996,22
2997,22
